DateTime,zone1,zone2,zone3,zone4,zone5,zone6,zone7
9/17/22 3:10,"110,55","152,94","134,79","63,57","8,88","12,84","152,70"
9/17/22 3:20,"108,35","145,40","132,50","61,06","8,97","12,65","152,20"
9/17/22 3:30,"107,80","144,05","122,21","61,19","9,46","12,52","150,88"
9/17/22 3:40,"101,70","139,93","118,23","61,40","9,25","12,71","141,66"
9/17/22 3:50,"102,34","140,49","118,22","61,53","8,97","12,37","151,25"
9/17/22 4:00,"101,92","143,34","117,31","61,09","8,99","12,60","152,71"
9/17/22 4:10,"100,94","142,21","117,64","61,49","8,87","12,59","149,16"
9/17/22 4:20,"101,99","141,26","117,14","61,13","8,77","12,59","148,22"
9/17/22 4:30,"102,24","145,99","114,51","61,26","8,85","12,25","151,48"
9/17/22 4:40,"101,68","150,88","115,97","61,39","8,85","12,32","152,53"
9/17/22 4:50,"100,84","148,27","118,23","61,24","8,83","12,46","154,50"
9/17/22 5:00,"102,26","147,20","116,19","61,27","8,90","12,82","151,33"
9/17/22 5:10,"101,50","147,95","116,97","61,14","8,97","12,19","144,27"
9/17/22 5:20,"104,80","141,71","115,69","60,25","8,97","12,36","145,33"
9/17/22 5:30,"103,67","137,25","115,46","60,96","8,88","12,31","143,31"
9/17/22 5:40,"104,82","142,27","115,06","60,72","9,61","12,28","143,25"
9/17/22 5:50,"104,89","145,21","113,89","58,84","10,49","12,16","143,75"
9/17/22 6:00,"103,55","142,30","113,72","61,95","14,30","12,10","148,87"
9/17/22 6:10,"104,28","136,51","112,33","66,75","14,35","12,37","153,55"
9/17/22 6:20,"103,13","134,06","116,52","66,32","14,24","12,26","153,90"
9/17/22 6:30,"100,86","132,64","116,73","66,13","14,84","12,08","150,96"
9/17/22 6:40,"104,74","133,24","117,00","65,55","15,41","12,03","148,59"
9/17/22 6:50,"106,30","131,86","116,35","65,06","16,28","11,53","148,32"
9/17/22 7:00,"103,58","134,82","122,02","65,05","16,79","11,78","149,06"
9/17/22 7:10,"103,78","136,16","120,03","66,04","17,47","11,68","140,64"
9/17/22 7:20,"106,23","127,60","122,51","64,83","16,98","11,77","139,74"
9/17/22 7:30,"113,30","122,68","121,44","62,17","17,58","10,56","132,56"
9/17/22 7:40,"115,07","123,10","115,13","60,61","17,67","8,84","137,47"
9/17/22 7:50,"109,48","123,06","110,91","59,85","17,94","8,58","138,89"
9/17/22 8:00,"110,58","124,57","109,72","61,98","18,73","8,34","134,25"
9/17/22 8:10,"114,01","122,96","114,56","61,01","18,57","8,75","133,61"
9/17/22 8:20,"118,46","124,81","115,45","61,34","18,23","8,59","134,02"
9/17/22 8:30,"117,12","123,51","117,33","61,23","17,97","8,60","135,86"
9/17/22 8:40,"104,99","124,80","122,08","61,21","18,20","8,67","140,75"
9/17/22 8:50,"99,83","119,29","124,90","60,51","17,93","8,56","134,31"
9/17/22 9:00,"110,27","118,50","124,93","52,84","17,84","8,71","132,81"
9/17/22 9:10,"114,94","117,34","124,07","54,46","17,57","8,86","131,65"
9/17/22 9:20,"117,74","121,46","125,67","51,29","18,88","8,90","132,28"
9/17/22 9:30,"48,06","125,88","129,54","22,70","18,11","9,28","125,42"
9/17/22 9:40,"37,80","121,66","127,11","19,16","17,52","9,60","121,07"
9/17/22 9:50,"57,14","127,55","129,30","23,81","17,03","9,60","120,87"
9/17/22 10:00,"89,73","127,27","125,16","30,34","16,71","9,46","127,13"
9/17/22 10:10,"90,26","124,54","122,39","32,97","17,48","9,74","119,51"
9/17/22 10:20,"92,35","123,23","121,68","35,69","17,91","9,55","119,82"
9/17/22 10:30,"98,29","128,65","122,28","35,56","17,27","9,37","120,95"
9/17/22 10:40,"103,87","131,65","125,04","34,38","18,09","9,75","118,83"
9/17/22 10:50,"109,55","129,61","124,70","39,11","17,89","10,00","119,92"
9/17/22 11:00,"108,31","134,00","124,11","44,02","17,51","10,28","112,11"
9/17/22 11:10,"110,64","139,27","124,99","44,34","17,65","10,54","110,46"
9/17/22 11:20,"108,46","139,97","123,20","54,08","17,10","10,68","109,25"
9/17/22 11:30,"109,09","138,80","125,28","56,15","17,35","10,50","108,38"
9/17/22 11:40,"109,00","122,33","126,97","58,13","17,59","10,42","107,31"
9/17/22 11:50,"100,07","126,59","123,03","59,00","16,93","10,39","107,86"
9/17/22 12:00,"98,60","119,24","126,88","57,87","14,23","10,75","104,94"
9/17/22 12:10,"72,13","87,60","103,50","30,31","10,49","11,10","65,79"
9/17/22 12:20,"85,99","97,63","108,80","37,63","10,15","11,02","79,02"
9/17/22 12:30,"99,15","114,81","112,57","55,51","10,60","10,94","96,23"
9/17/22 12:40,"112,43","119,97","112,21","57,43","11,62","11,26","105,22"
9/17/22 12:50,"107,75","126,64","108,01","58,27","10,87","11,07","100,29"
9/17/22 13:00,"105,82","130,68","106,20","59,60","11,05","10,73","98,46"
9/17/22 13:10,"57,94","87,83","83,52","29,61","7,79","10,45","56,69"
9/17/22 13:20,"60,42","96,33","84,71","25,57","7,50","11,03","70,12"
9/17/22 13:30,"75,58","101,82","92,59","32,54","7,75","11,56","87,60"
9/17/22 13:40,"78,54","112,02","95,93","40,30","8,58","11,94","105,43"
9/17/22 13:50,"82,47","131,81","95,47","53,46","9,79","11,70","114,35"
9/17/22 14:00,"86,20","129,28","99,92","55,14","10,30","12,06","112,68"
9/17/22 14:10,"86,19","130,82","98,26","55,40","10,54","12,69","119,45"
9/17/22 14:20,"85,01","134,69","98,46","55,52","11,58","12,02","121,40"
9/17/22 14:30,"86,20","133,98","96,39","62,40","11,60","12,07","129,16"
9/17/22 14:40,"91,55","137,03","98,02","65,91","12,30","11,60","131,60"
9/17/22 14:50,"92,90","131,87","93,16","66,18","11,70","12,06","128,26"
9/17/22 15:00,"94,38","125,17","93,21","64,30","11,16","11,89","123,06"
9/17/22 15:10,"93,11","123,20","93,64","65,53","11,73","12,42","122,10"
9/17/22 15:20,"94,51","122,87","89,20","62,49","12,42","11,50","127,46"
9/17/22 15:30,"88,76","120,81","90,08","60,10","12,74","11,54","131,61"
9/17/22 15:40,"88,47","113,64","93,61","60,25","12,70","11,21","131,10"
9/17/22 15:50,"88,02","113,31","94,37","58,81","12,77","11,06","124,11"
9/17/22 16:00,"89,75","114,20","111,26","58,88","12,63","11,04","125,83"
9/17/22 16:10,"92,48","112,07","115,58","58,60","12,52","11,56","122,89"
9/17/22 16:20,"92,20","113,99","114,24","57,25","12,95","11,54","118,03"
9/17/22 16:30,"96,56","111,82","115,56","54,28","13,27","10,41","118,86"
9/17/22 16:40,"93,04","110,71","116,54","54,55","13,38","10,21","109,13"
9/17/22 16:50,"88,94","106,38","116,04","56,60","15,05","10,50","108,71"
9/17/22 17:00,"89,93","107,35","116,97","58,06","15,65","10,73","103,50"
9/17/22 17:10,"93,17","110,48","116,92","60,02","15,34","10,36","98,73"
9/17/22 17:20,"90,84","109,70","117,52","60,46","14,65","11,16","97,98"
9/17/22 17:30,"93,33","109,49","117,69","63,32","14,58","10,84","98,01"
9/17/22 17:40,"92,08","105,58","116,69","61,93","14,54","11,26","100,50"
9/17/22 17:50,"94,08","103,68","113,41","60,38","14,70","10,86","104,06"
9/17/22 18:00,"94,64","104,05","114,37","61,09","14,69","10,57","102,78"
9/17/22 18:10,"90,59","101,19","115,32","60,91","14,49","10,50","102,89"
9/17/22 18:20,"90,99","101,61","116,35","61,61","14,14","10,67","108,86"
9/17/22 18:30,"94,90","101,32","120,17","60,87","14,84","10,66","100,39"
9/17/22 18:40,"98,96","100,76","119,12","60,58","15,40","10,36","90,54"
9/17/22 18:50,"96,65","97,45","119,93","61,04","15,50","10,64","90,82"
9/17/22 19:00,"95,18","94,97","123,53","60,74","15,42","10,79","84,10"
9/17/22 19:10,"96,54","95,96","122,34","61,69","15,10","10,79","89,63"
9/17/22 19:20,"95,04","95,83","121,78","60,68","14,14","10,67","82,82"
9/17/22 19:30,"89,58","93,39","123,47","60,50","13,73","11,44","82,33"
9/17/22 19:40,"89,55","98,74","124,17","60,74","14,14","11,53","80,62"
9/17/22 19:50,"89,74","103,04","124,47","62,12","14,14","11,93","84,93"
9/17/22 20:00,"90,99","111,03","128,41","62,86","14,14","13,58","81,35"
9/17/22 20:10,"90,91","109,43","129,70","63,39","13,94","16,69","82,72"
9/17/22 20:20,"89,94","109,36","131,23","62,78","14,29","18,48","84,34"
9/17/22 20:30,"88,46","108,76","124,58","62,10","14,88","19,25","78,89"
9/17/22 20:40,"87,49","111,02","120,16","62,84","14,30","19,39","80,97"
9/17/22 20:50,"86,30","109,60","120,75","65,81","15,07","19,42","79,84"
9/17/22 21:00,"85,67","110,83","120,85","65,47","15,61","18,70","83,37"
9/17/22 21:10,"86,73","110,99","119,14","65,32","15,20","18,81","82,90"
9/17/22 21:20,"88,75","108,90","117,93","65,48","15,30","18,54","80,57"
9/17/22 21:30,"88,51","106,07","117,91","65,51","14,80","18,52","74,96"
9/17/22 21:40,"87,14","107,38","113,30","65,38","14,63","18,73","78,74"
9/17/22 21:50,"85,25","106,85","112,64","65,48","14,57","18,78","81,82"
9/17/22 22:00,"84,86","105,99","112,05","65,57","14,79","19,24","82,41"
9/17/22 22:10,"82,88","104,37","109,95","65,46","14,61","18,89","82,15"
9/17/22 22:20,"82,24","103,74","109,32","64,62","14,86","18,80","83,56"
9/17/22 22:30,"81,17","93,87","115,66","64,93","14,41","18,83","83,07"
9/17/22 22:40,"80,91","97,11","120,04","64,32","14,32","18,55","81,84"
9/17/22 22:50,"79,66","95,94","122,21","64,04","14,42","18,55","88,03"
9/17/22 23:00,"81,36","97,26","121,03","63,96","14,48","18,68","88,42"
9/17/22 23:10,"79,62","94,99","120,00","63,92","14,50","19,05","85,76"
9/17/22 23:20,"79,09","95,34","118,69","62,81","14,60","19,12","84,02"
9/17/22 23:30,"79,42","94,42","118,15","57,64","14,83","19,17","82,19"
9/17/22 23:40,"81,41","95,34","117,39","56,24","14,87","18,84","78,31"
9/17/22 23:50,"81,10","94,97","115,89","55,77","14,53","18,84","79,95"
9/18/22 0:00,"80,27","96,95","114,03","55,69","14,83","18,76","78,90"
9/18/22 0:10,"80,82","92,69","114,40","55,41","14,45","18,52","75,86"
9/18/22 0:20,"79,94","95,51","111,34","54,73","14,01","18,50","74,85"
9/18/22 0:30,"81,93","90,51","107,89","54,19","14,16","18,20","72,48"
9/18/22 0:40,"83,14","91,14","109,20","52,91","14,17","18,56","71,70"
9/18/22 0:50,"80,13","89,88","108,69","52,83","14,97","18,48","69,91"
9/18/22 1:00,"81,75","90,27","106,92","53,00","14,32","17,80","72,79"
9/18/22 1:10,"81,11","85,92","102,81","53,10","13,53","17,36","77,32"
9/18/22 1:20,"82,14","84,79","101,63","52,95","13,79","17,15","75,06"
9/18/22 1:30,"81,40","83,17","101,17","52,09","13,73","17,03","72,89"
9/18/22 1:40,"80,17","80,23","101,59","52,18","13,38","17,02","75,97"
9/18/22 1:50,"81,01","79,10","100,02","51,45","13,02","16,95","71,14"
9/18/22 2:00,"80,27","77,60","98,87","51,34","11,44","16,34","69,08"
9/18/22 2:10,"79,96","76,31","97,86","50,97","9,31","16,76","66,26"
9/18/22 2:20,"78,57","76,23","97,29","50,43","9,28","16,90","64,83"
9/18/22 2:30,"78,80","74,09","98,50","50,73","9,11","16,64","71,82"
9/18/22 2:40,"79,52","73,82","97,66","50,34","8,93","16,23","69,08"
9/18/22 2:50,"80,19","78,75","95,88","48,92","8,62","15,97","69,52"
9/18/22 3:00,"78,80","77,67","95,53","44,42","8,71","15,64","68,13"
9/18/22 3:10,"79,22","74,80","90,12","44,71","9,06","15,69","68,63"
9/18/22 3:20,"78,61","71,36","86,12","45,13","8,71","15,40","76,82"
9/18/22 3:30,"78,26","76,04","85,48","45,19","8,26","15,48","74,16"
9/18/22 3:40,"79,54","75,45","82,49","45,23","8,35","15,53","71,32"
9/18/22 3:50,"78,71","76,31","82,64","45,22","8,55","15,56","67,31"
9/18/22 4:00,"77,57","73,94","82,93","45,20","7,94","15,73","64,87"
9/18/22 4:10,"77,49","72,53","81,25","45,30","7,83","15,05","64,91"
9/18/22 4:20,"77,93","70,99","79,84","44,95","9,52","15,30","64,85"
9/18/22 4:30,"77,91","72,90","79,05","44,96","10,08","14,93","61,28"
9/18/22 4:40,"76,54","72,16","81,55","45,24","11,49","14,83","63,33"
9/18/22 4:50,"76,84","70,43","81,65","45,08","11,27","15,10","63,38"
9/18/22 5:00,"76,72","70,50","80,78","44,90","12,07","14,96","64,11"
9/18/22 5:10,"75,02","69,74","78,37","44,87","11,95","15,02","67,74"
9/18/22 5:20,"76,00","69,28","78,11","44,44","11,59","14,86","65,41"
9/18/22 5:30,"76,00","67,27","77,64","44,42","11,68","14,78","60,87"
9/18/22 5:40,"74,77","67,02","76,64","44,38","11,85","14,52","63,19"
9/18/22 5:50,"76,13","67,07","77,50","44,52","12,01","14,71","62,24"
9/18/22 6:00,"76,68","68,65","77,30","44,29","12,18","14,76","60,77"
9/18/22 6:10,"76,22","65,99","77,26","43,86","12,34","15,54","58,91"
9/18/22 6:20,"76,46","67,38","79,13","44,31","12,76","14,81","61,72"
9/18/22 6:30,"75,85","69,46","74,75","44,94","13,23","14,45","66,23"
9/18/22 6:40,"73,51","69,28","73,61","44,41","13,82","14,30","60,24"
9/18/22 6:50,"72,79","68,43","73,43","44,69","13,95","14,13","63,01"
9/18/22 7:00,"73,12","66,17","71,51","47,36","14,80","14,04","73,05"
9/18/22 7:10,"72,99","67,22","70,10","49,50","16,01","14,31","76,54"
9/18/22 7:20,"72,53","65,56","70,87","46,29","16,99","13,86","70,67"
9/18/22 7:30,"73,81","73,09","67,55","49,00","16,25","12,47","64,47"
9/18/22 7:40,"75,33","70,40","67,24","61,36","15,68","10,70","66,43"
9/18/22 7:50,"75,20","70,37","68,34","61,32","17,18","10,76","70,40"
9/18/22 8:00,"75,91","69,00","68,52","61,13","17,62","10,50","70,34"
9/18/22 8:10,"69,01","60,89","68,03","59,56","18,07","10,84","72,46"
9/18/22 8:20,"65,56","60,51","67,65","58,81","18,78","11,17","65,87"
9/18/22 8:30,"65,55","61,24","71,19","57,93","18,93","10,52","64,62"
9/18/22 8:40,"65,78","65,45","75,39","57,89","19,26","10,94","64,44"
9/18/22 8:50,"66,58","66,95","77,26","59,11","18,28","10,79","69,06"
9/18/22 9:00,"67,44","64,93","80,21","58,54","19,00","11,07","61,57"
9/18/22 9:10,"66,50","65,07","81,69","59,03","19,45","11,54","60,25"
9/18/22 9:20,"69,21","64,52","80,53","58,83","19,74","11,65","59,77"
9/18/22 9:30,"69,79","65,56","81,67","59,03","20,50","11,29","58,79"
9/18/22 9:40,"69,31","69,35","86,95","60,51","20,59","11,75","63,06"
9/18/22 9:50,"68,68","70,89","94,56","59,90","20,23","11,79","61,02"
9/18/22 10:00,"71,69","70,07","99,95","59,81","20,09","11,45","60,64"
9/18/22 10:10,"74,18","71,25","103,79","60,21","20,47","12,13","60,40"
9/18/22 10:20,"78,79","73,93","105,85","59,92","18,96","13,23","58,90"
9/18/22 10:30,"77,43","75,40","110,65","60,75","17,35","13,17","55,96"
9/18/22 10:40,"76,68","76,67","112,63","60,77","16,84","12,66","55,12"
9/18/22 10:50,"80,07","78,29","115,72","60,81","17,85","12,70","58,55"
9/18/22 11:00,"71,21","81,90","119,86","60,86","19,13","12,95","59,52"
9/18/22 11:10,"70,72","84,30","119,79","61,41","18,84","12,95","58,89"
9/18/22 11:20,"70,74","82,25","123,32","60,98","18,33","13,20","67,82"
9/18/22 11:30,"75,92","85,75","124,95","60,98","18,28","12,91","70,77"
9/18/22 11:40,"73,94","93,20","122,80","62,39","19,12","13,02","69,78"
9/18/22 11:50,"74,63","95,32","125,69","66,75","18,35","12,61","66,77"
9/18/22 12:00,"73,94","96,36","129,76","66,11","18,32","12,49","66,41"
9/18/22 12:10,"74,09","95,58","130,64","65,80","18,05","13,08","65,58"
9/18/22 12:20,"75,49","96,09","130,79","64,87","17,74","13,54","69,35"
9/18/22 12:30,"71,42","98,75","130,07","64,34","16,84","13,42","75,71"
9/18/22 12:40,"74,71","98,13","129,87","65,12","16,40","13,24","75,96"
9/18/22 12:50,"77,88","96,81","135,69","60,86","17,13","13,89","79,77"
9/18/22 13:00,"76,17","102,33","136,11","60,10","16,88","14,09","81,04"
9/18/22 13:10,"75,32","106,02","134,34","59,56","16,62","14,70","82,32"
9/18/22 13:20,"75,64","103,92","138,66","58,05","15,73","14,38","82,46"
9/18/22 13:30,"80,67","105,21","139,37","58,60","14,75","15,01","79,88"
9/18/22 13:40,"80,57","106,18","141,74","60,93","14,32","14,97","88,19"
9/18/22 13:50,"81,04","106,19","139,81","60,49","14,21","15,40","89,44"
9/18/22 14:00,"80,57","103,50","151,59","60,34","14,46","15,35","84,20"
9/18/22 14:10,"82,80","99,26","159,45","60,45","14,65","15,55","82,06"
9/18/22 14:20,"80,13","108,80","156,77","53,92","14,96","15,40","79,52"
9/18/22 14:30,"78,04","102,32","153,95","52,82","14,75","14,68","81,42"
9/18/22 14:40,"78,25","101,57","153,66","53,29","14,34","14,58","82,17"
9/18/22 14:50,"80,94","102,07","157,20","52,97","14,25","14,74","81,27"
9/18/22 15:00,"83,88","99,00","156,98","53,00","12,99","15,05","81,67"
9/18/22 15:10,"84,69","96,20","153,08","52,84","11,95","15,43","81,67"
9/18/22 15:20,"91,81","98,04","152,05","52,93","11,88","14,14","86,33"
9/18/22 15:30,"91,36","105,20","149,60","52,46","11,48","14,21","88,19"
9/18/22 15:40,"93,17","106,43","151,08","51,95","11,98","14,18","86,04"
9/18/22 15:50,"88,48","107,84","153,13","50,64","15,14","14,46","87,91"
9/18/22 16:00,"88,24","107,76","150,09","51,34","15,00","14,22","94,08"
9/18/22 16:10,"87,80","100,25","149,01","51,01","15,68","13,57","99,14"
9/18/22 16:20,"86,38","96,18","146,92","51,52","16,54","13,54","96,49"
9/18/22 16:30,"97,33","95,46","146,69","51,18","16,55","13,45","92,39"
9/18/22 16:40,"92,64","103,82","147,16","52,66","16,55","13,64","101,30"
9/18/22 16:50,"98,14","104,87","150,20","52,84","16,87","13,73","101,50"
9/18/22 17:00,"97,02","101,68","150,53","52,68","15,79","14,01","90,40"
9/18/22 17:10,"98,43","100,32","153,65","52,30","15,39","13,38","90,44"
9/18/22 17:20,"100,24","99,86","155,94","53,54","15,61","13,94","88,33"
9/18/22 17:30,"104,99","104,20","154,55","60,14","15,02","14,04","89,58"
9/18/22 17:40,"105,67","102,80","150,59","60,83","16,10","13,37","95,28"
9/18/22 17:50,"107,78","102,84","151,73","60,57","18,45","13,24","93,66"
9/18/22 18:00,"106,29","102,45","153,23","60,12","18,52","13,50","98,45"
9/18/22 18:10,"105,99","100,89","151,44","59,94","18,74","13,25","101,21"
9/18/22 18:20,"105,91","110,22","153,70","59,89","18,68","13,31","106,45"
9/18/22 18:30,"103,69","103,50","152,60","56,72","18,24","13,12","101,81"
9/18/22 18:40,"113,99","103,71","149,54","53,66","17,72","13,11","101,18"
9/18/22 18:50,"120,25","106,27","152,01","53,01","18,15","12,86","103,29"
9/18/22 19:00,"121,32","103,18","154,03","52,37","18,66","11,60","100,07"
9/18/22 19:10,"112,14","104,93","148,87","52,96","18,27","11,61","103,36"
9/18/22 19:20,"110,51","105,85","146,68","56,24","17,13","11,73","99,32"
9/18/22 19:30,"113,68","110,01","144,08","57,39","16,76","11,68","98,59"
9/18/22 19:40,"115,65","112,59","148,31","61,07","16,27","11,46","99,72"
9/18/22 19:50,"109,99","116,51","151,31","64,38","17,23","12,45","100,34"
9/18/22 20:00,"108,13","122,82","148,66","65,31","17,17","13,88","103,10"
9/18/22 20:10,"114,55","125,18","146,47","65,79","16,52","16,32","105,78"
9/18/22 20:20,"121,59","127,88","150,07","66,49","16,01","16,92","108,64"
9/18/22 20:30,"117,93","129,61","153,99","68,20","15,87","17,22","110,13"
9/18/22 20:40,"120,16","125,05","152,44","67,96","16,03","16,90","108,67"
9/18/22 20:50,"122,53","124,43","151,42","68,36","15,63","17,29","109,22"
9/18/22 21:00,"125,91","124,64","149,54","68,89","15,72","16,72","108,13"
9/18/22 21:10,"123,16","122,82","149,97","68,61","15,58","16,93","108,51"
9/18/22 21:20,"122,88","123,11","152,41","69,08","15,98","18,85","107,23"
9/18/22 21:30,"120,87","123,44","151,51","67,94","16,28","18,68","107,84"
9/18/22 21:40,"118,52","126,35","154,44","68,95","15,43","18,89","108,85"
9/18/22 21:50,"122,06","122,76","154,51","65,96","13,41","18,77","105,68"
9/18/22 22:00,"122,21","121,26","159,36","64,48","13,18","18,46","107,26"
9/18/22 22:10,"124,77","121,99","164,26","62,21","13,77","17,38","105,95"
9/18/22 22:20,"123,32","123,42","167,90","62,25","15,59","17,94","105,00"
9/18/22 22:30,"121,96","122,29","169,17","57,18","15,97","20,68","104,76"
9/18/22 22:40,"122,59","126,31","169,29","56,86","15,59","20,41","108,11"
